Video_Image,Video_Author,Video_ID,Video_title,Video_Skill
https://i.ytimg.com/vi/gVRWtf69xX8/mqdefault.jpg,docstocTV,gVRWtf69xX8,4 Secrets to Motivating Software Engineers,Motivating
https://i.ytimg.com/vi/lpEDnUBv8no/mqdefault.jpg,Jeb Blount,lpEDnUBv8no,The Real Secret to Motivating Salespeople (How I helped One Company Double Sales),Motivating
https://i.ytimg.com/vi/4EiM_-oSWzI/mqdefault.jpg,RedFrost Motivation,4EiM_-oSWzI,MOTIVATION - YOU WILL WIN,Motivating
https://i.ytimg.com/vi/ajwvYO6vbUU/mqdefault.jpg,Keith Rosen,ajwvYO6vbUU,Ep 3 - How to Motivate Employees (Motivating Through Pleasure),Motivating
https://i.ytimg.com/vi/aVstw9HYl-o/mqdefault.jpg,MindToolsVideos,aVstw9HYl-o,"Five Rules of Goal Setting: How to set SMART, Motivating Personal Goals",Motivating
https://i.ytimg.com/vi/AMG8ObDmbaM/mqdefault.jpg,Capture Your Flag,AMG8ObDmbaM,Simon Sinek on How to Collaborate on Projects More Successfully,Collaborating
https://i.ytimg.com/vi/dse-oi_bYOQ/mqdefault.jpg,NISLT,dse-oi_bYOQ,TF2: How to collaborate (Griefing/FUN),Collaborating
https://i.ytimg.com/vi/dQCgJollOM4/mqdefault.jpg,Howdini,dQCgJollOM4,How to collaborate,Collaborating
https://i.ytimg.com/vi/ajf5pt6Xv0I/mqdefault.jpg,SwiftyZ,ajf5pt6Xv0I,How To Find People To Collaborate With On Youtube!,Collaborating
https://i.ytimg.com/vi/_92ir_SKklU/mqdefault.jpg,NISLT,_92ir_SKklU,TF2: How to collaborate #2 [Teamwork/Epic WIN],Collaborating
https://i.ytimg.com/vi/IeYeu21QozE/mqdefault.jpg,Prezi,IeYeu21QozE,Prezi Tutorial: Collaborating in Prezi,Collaborating
https://i.ytimg.com/vi/jGse91Wlo-A/mqdefault.jpg,Forbes,jGse91Wlo-A,How To Collaborate Effectively With Asana,Collaborating
https://i.ytimg.com/vi/zfBTecFGokI/mqdefault.jpg,Office Videos,zfBTecFGokI,How to Collaborate on a Sway​ - Microsoft Sway Tutorials,Collaborating
https://i.ytimg.com/vi/A-154RMP8QQ/mqdefault.jpg,Smartsheet,A-154RMP8QQ,Collaborating with Others in Smartsheet,Collaborating
https://i.ytimg.com/vi/hGBsE4EYq6c/mqdefault.jpg,Howcast,hGBsE4EYq6c,How to Collaborate on a Rap Song | Rap Music,Collaborating
https://i.ytimg.com/vi/bJjVgnbohGQ/mqdefault.jpg,Video Creators,bJjVgnbohGQ,How To Find People to Collaborate with on YouTube,Collaborating
https://i.ytimg.com/vi/SaUVNDUEUPo/mqdefault.jpg,martin shervington,SaUVNDUEUPo,How to use Google Hangouts to collaborate even more effectively!,Collaborating
https://i.ytimg.com/vi/V-OR9xctD9o/mqdefault.jpg,Tips With Trena,V-OR9xctD9o,How to collaborate with others,Collaborating
https://i.ytimg.com/vi/gh5zsbGW7V0/mqdefault.jpg,Blackboard Inc.,gh5zsbGW7V0,Collaborating in Blackboard Collaborate with the Ultra Experience,Collaborating
https://i.ytimg.com/vi/Z7TrFgIfcA8/mqdefault.jpg,GCFLearnFree.org,Z7TrFgIfcA8,Google Drive: Sharing and Collaborating,Collaborating
https://i.ytimg.com/vi/hFwvj_vAq9c/mqdefault.jpg,Harvard Extension School,hFwvj_vAq9c,How to Network: 3 Tips to Advance Your Career,Networking
https://i.ytimg.com/vi/Xx2uEBF4Tyo/mqdefault.jpg,Vanessa Van Edwards,Xx2uEBF4Tyo,How to Hack a Networking Event,Networking
https://i.ytimg.com/vi/zXhtXKa1jfk/mqdefault.jpg,GetCourse,zXhtXKa1jfk,Top 10 Business Tips for Networking at Conferences,Networking
https://i.ytimg.com/vi/SAjhMCDVJpc/mqdefault.jpg,eHow,SAjhMCDVJpc,Computer Networking & Hardware : How to Build a Computer Network System,Networking
https://i.ytimg.com/vi/6M7ahzk0dGU/mqdefault.jpg,Colorado Technical University,6M7ahzk0dGU,Professional Networking: How To Add Value to Your Connections,Networking
https://i.ytimg.com/vi/EWTJKcg7Pj8/mqdefault.jpg,jmerilo,EWTJKcg7Pj8,How computer networks connect and work,Networking
https://i.ytimg.com/vi/vQZiDLv7cwc/mqdefault.jpg,Howcast,vQZiDLv7cwc,How to Master Online Career Networking,Networking
https://i.ytimg.com/vi/KBHyDd2cJBs/mqdefault.jpg,Howcast,KBHyDd2cJBs,How to Set Up an Ethernet Switch | Internet Setup,Networking
https://i.ytimg.com/vi/a7iPwtMJtig/mqdefault.jpg,eHow,a7iPwtMJtig,Computer Networking & Hardware : How to Connect 2 Computers With a Hub,Networking
https://i.ytimg.com/vi/AglZrYJ_RVU/mqdefault.jpg,Intern Queen Inc.,AglZrYJ_RVU,How To Handle Networking Events! | The Intern Queen,Networking
https://i.ytimg.com/vi/hvRKTinwils/mqdefault.jpg,Ziovo,hvRKTinwils,YouTube Tips: Networking & How To Grow Your YouTube Channel!,Networking
https://i.ytimg.com/vi/0DzasdaqLIA/mqdefault.jpg,Cheeky Scientist,0DzasdaqLIA,How To Stand Out At An Industry Networking Event,Networking
https://i.ytimg.com/vi/wCky2qKTtfQ/mqdefault.jpg,YorkRegionGovt,wCky2qKTtfQ,The Job Search: Elevator Pitch,Networking
https://i.ytimg.com/vi/XJdxzfoh6JM/mqdefault.jpg,CNET,XJdxzfoh6JM,CNET How To - Home networking part 6: How to keep your network secure,Networking
https://i.ytimg.com/vi/el0s8v19JCo/mqdefault.jpg,SNHUCareerCenter,el0s8v19JCo,Networking and How It Works - SNHU Accounting/Finance Career Night,Networking
https://i.ytimg.com/vi/q-Su2ecYJnc/mqdefault.jpg,Lisa Curran,q-Su2ecYJnc,Intrapersonal and Interpersonal relationships,Interpersonal_Relationships
https://i.ytimg.com/vi/xmOQa_KiuPE/mqdefault.jpg,ruru44,xmOQa_KiuPE,Interpersonal Relationships and Skills,Interpersonal_Relationships
https://i.ytimg.com/vi/0PWOt5xu0_E/mqdefault.jpg,Change Your Mind,0PWOt5xu0_E,Active Listening: How To Communicate More Effectively and Improve Interpersonal Relationships,Interpersonal_Relationships
https://i.ytimg.com/vi/AK7fdYO1khA/mqdefault.jpg,anna homekeeper,AK7fdYO1khA,INTERPERSONAL RELATIONSHIP,Interpersonal_Relationships
https://i.ytimg.com/vi/IbNMhxVrpp8/mqdefault.jpg,gnanamgari shri hari,IbNMhxVrpp8,POSITIVE INTERPERSONAL RELATIONSHIP SKILLS,Interpersonal_Relationships
https://i.ytimg.com/vi/ghbvP3iBM48/mqdefault.jpg,Duong Chau,ghbvP3iBM48,Stages of Interpersonal Relationships,Interpersonal_Relationships
https://i.ytimg.com/vi/AUvQWJhIJ5s/mqdefault.jpg,90 Day Guru E-Learning,AUvQWJhIJ5s,Interpersonal Relationships:3 Tips to Building Healthy Relationships,Interpersonal_Relationships
https://i.ytimg.com/vi/aR1vifLvsvc/mqdefault.jpg,expertvillage,aR1vifLvsvc,How to Build Relationships : Building Interpersonal Relationships,Interpersonal_Relationships
https://i.ytimg.com/vi/XonrwNZECwA/mqdefault.jpg,gummibear007,XonrwNZECwA,Interpersonal Communication (Workplace) Real,Interpersonal_Relationships
https://i.ytimg.com/vi/ypquQYbilyU/mqdefault.jpg,Leaderonomics Media,ypquQYbilyU,Top 10 Ways To Improve Your Interpersonal Skills,Interpersonal_Relationships
https://i.ytimg.com/vi/2OrtmvvU1wk/mqdefault.jpg,Browngirl problems1,2OrtmvvU1wk,Food Relationships,Interpersonal_Relationships
https://i.ytimg.com/vi/n-WxhawobA0/mqdefault.jpg,expertvillage,n-WxhawobA0,Interpersonal Relationships : Importance of Communication in a Relationship,Interpersonal_Relationships
https://i.ytimg.com/vi/yE815KxVclc/mqdefault.jpg,Scientology,yE815KxVclc,Effective Communication Skills for Interpersonal Relationships - Scientology,Interpersonal_Relationships
https://i.ytimg.com/vi/sjIQUa-CbnY/mqdefault.jpg,The View,sjIQUa-CbnY,Successful Relationships: Hard Work Or Luck? | The View,Interpersonal_Relationships
https://i.ytimg.com/vi/LY1zE2PasG4/mqdefault.jpg,merve bayrakdar,LY1zE2PasG4,INTERPERSONAL RELATIONSHIPS,Interpersonal_Relationships
https://i.ytimg.com/vi/J8nnj0Rebng/mqdefault.jpg,Brian Tracy,J8nnj0Rebng,How to Deal With Difficult People,Dealing_with_Difficult_People
https://i.ytimg.com/vi/4bvq5Znns8c/mqdefault.jpg,Online Communication Skills Training Videos with Dan O'Connor,4bvq5Znns8c,Communication Skills Training: How to STOP REWARDING Difficult People,Dealing_with_Difficult_People
https://i.ytimg.com/vi/rPghiz9Nlpk/mqdefault.jpg,Universal Comedy,rPghiz9Nlpk,Dealing With Difficult People | Joe Lycett,Dealing_with_Difficult_People
https://i.ytimg.com/vi/IQ00plfm84w/mqdefault.jpg,The Intelligent Hypnotist,IQ00plfm84w,2 minute NLP: Dealing with difficult people using the Swish,Dealing_with_Difficult_People
https://i.ytimg.com/vi/Cq2u2ieORhw/mqdefault.jpg,Colleen Kettenhofen,Cq2u2ieORhw,Secrets for Dealing with Difficult People,Dealing_with_Difficult_People
https://i.ytimg.com/vi/QzXLfLjzNJE/mqdefault.jpg,Harvard Business Review,QzXLfLjzNJE,Defuse Difficult People,Dealing_with_Difficult_People
https://i.ytimg.com/vi/I0pmoQglZnQ/mqdefault.jpg,Bill Crawford,I0pmoQglZnQ,A Magic Question for Dealing with Difficult People!,Dealing_with_Difficult_People
https://i.ytimg.com/vi/pm7jJ8ssGIU/mqdefault.jpg,Skill Boosters,pm7jJ8ssGIU,Top 5 Difficult people in the workplace,Dealing_with_Difficult_People
https://i.ytimg.com/vi/Wd3fr0jB_NI/mqdefault.jpg,Video Arts,Wd3fr0jB_NI,Dealing with difficult people video -- Demanding customers,Dealing_with_Difficult_People
https://i.ytimg.com/vi/I7RDAcSmE04/mqdefault.jpg,SkillPathSeminars,I7RDAcSmE04,"Dealing With Difficult Employees: ""Blameless Bob""",Dealing_with_Difficult_People
https://i.ytimg.com/vi/8juphtTLk8o/mqdefault.jpg,Islam Uni,8juphtTLk8o,The Secrets to Dealing with Difficult People,Dealing_with_Difficult_People
https://i.ytimg.com/vi/sq9-Sur9Oh0/mqdefault.jpg,Derek Halpern,sq9-Sur9Oh0,"How to Deal With Difficult People, Bullies, and Haters",Dealing_with_Difficult_People
https://i.ytimg.com/vi/gBuZ3cp9f6I/mqdefault.jpg,Pinch Me Living,gBuZ3cp9f6I,A Simple Strategy for Dealing with Difficult People/Situations,Dealing_with_Difficult_People
https://i.ytimg.com/vi/QRF31bRqp4M/mqdefault.jpg,CreativeLive,QRF31bRqp4M,How to Deal with Difficult People | Vanessa Van Edwards,Dealing_with_Difficult_People
https://i.ytimg.com/vi/FPMbAL2XaDc/mqdefault.jpg,Discovery,FPMbAL2XaDc,Ask Grandpa: Dealing With Difficult People | Gold Rush,Dealing_with_Difficult_People
https://i.ytimg.com/vi/KY5TWVz5ZDU/mqdefault.jpg,BreakthruInMarketing,KY5TWVz5ZDU,Conflict Resolution,Conflict_Resolution
https://i.ytimg.com/vi/GnB3MpUfv_k/mqdefault.jpg,Adnan Rafiq,GnB3MpUfv_k,Conflict Management (Funny animated),Conflict_Resolution
https://i.ytimg.com/vi/_ZpDnXYIFjo/mqdefault.jpg,waterboyconflict,_ZpDnXYIFjo,Conflict Resolution - The Waterboy,Conflict_Resolution
https://i.ytimg.com/vi/oqFoy8ehzuc/mqdefault.jpg,Turn Key Doc,oqFoy8ehzuc,Mediating Employee Conflict | Conflict Resolution,Conflict_Resolution
https://i.ytimg.com/vi/JcOOsy2awIM/mqdefault.jpg,UrbanTechCenter,JcOOsy2awIM,Video Excerpt: Conflict Resolution,Conflict_Resolution
https://i.ytimg.com/vi/vav5uZIN-AE/mqdefault.jpg,GwenRandallYoung,vav5uZIN-AE,Healthy Conflict Resolution,Conflict_Resolution
https://i.ytimg.com/vi/BBO1_XBrbzQ/mqdefault.jpg,Asja DeJong,BBO1_XBrbzQ,The Office Conflict Resolution Clip 001,Conflict_Resolution
https://i.ytimg.com/vi/nVupFiks9Y0/mqdefault.jpg,petrushansen,nVupFiks9Y0,Workplace Conflict : How To Resolve Conflict in Workplace,Conflict_Resolution
https://i.ytimg.com/vi/yjhauTLFqfM/mqdefault.jpg,Gene Bedley,yjhauTLFqfM,Conflict Resolution- Problem Solving with Gene Bedley.mpg,Conflict_Resolution
https://i.ytimg.com/vi/Lm1DPre8tSQ/mqdefault.jpg,farahsidek,Lm1DPre8tSQ,Interpersonal conflict resolution communication management,Conflict_Resolution
https://i.ytimg.com/vi/DazLm-VB-Ik/mqdefault.jpg,Edutopia,DazLm-VB-Ik,Students Learn the Skill of Conflict Resolution in a Multi-Age Class,Conflict_Resolution
https://i.ytimg.com/vi/jXmuV1A9Tgg/mqdefault.jpg,past transgressions,jXmuV1A9Tgg,Conflict Resolution Strategies To Resolve Personal Conflicts,Conflict_Resolution
https://i.ytimg.com/vi/XgsE4KBv5E4/mqdefault.jpg,MontclairYMCATeens,XgsE4KBv5E4,Conflict & Resolution,Conflict_Resolution
https://i.ytimg.com/vi/RFWcprc6tck/mqdefault.jpg,Raj Altee,RFWcprc6tck,Conflict Management Strategies -- Rey Ty,Conflict_Resolution
https://i.ytimg.com/vi/PRQvUt2T058/mqdefault.jpg,ReadytoManage,PRQvUt2T058,Workplace Conflict Resolution Strategies: Conflict Management Styles,Conflict_Resolution
https://i.ytimg.com/vi/JryQOkW7pZk/mqdefault.jpg,Entrepreneur,JryQOkW7pZk,The One Thing You Really Need to Know About Personal Branding,Personal_Branding
https://i.ytimg.com/vi/wwIQ3n68NJI/mqdefault.jpg,Video Influencers,wwIQ3n68NJI,How To Build Your Personal Brand From Scratch,Personal_Branding
https://i.ytimg.com/vi/MaP7ofAHoc4/mqdefault.jpg,ICON Network,MaP7ofAHoc4,How To Build Your Personal Brand,Personal_Branding
https://i.ytimg.com/vi/0a0Vm0zHFh0/mqdefault.jpg,Stone's Throw Media,0a0Vm0zHFh0,Personal Branding - why is it important?,Personal_Branding
https://i.ytimg.com/vi/XBb1b_kgLS8/mqdefault.jpg,Complex News,XBb1b_kgLS8,Two Major Keys to Building Your Personal Brand,Personal_Branding
https://i.ytimg.com/vi/Q-yxK0WIAwk/mqdefault.jpg,Ana Colliton,Q-yxK0WIAwk,Ana Colliton Personal Brand Video,Personal_Branding
https://i.ytimg.com/vi/BanpbvBySJc/mqdefault.jpg,Michiel van Kleef,BanpbvBySJc,Personal Branding Example Video,Personal_Branding
https://i.ytimg.com/vi/Y68UHGhRG3Y/mqdefault.jpg,Revista Merca2.0,Y68UHGhRG3Y,Martha Debayle: Personal Branding,Personal_Branding
https://i.ytimg.com/vi/oTEJ339t5nA/mqdefault.jpg,120segundos,oTEJ339t5nA,¿Qué es el Personal Branding o Marca Personal? - @stephaniefalla lo explica en @120segundos,Personal_Branding
https://i.ytimg.com/vi/zi572rshvgg/mqdefault.jpg,william arruda,zi572rshvgg,Personal Branding Step 1: Know Yourself,Personal_Branding
https://i.ytimg.com/vi/QvmnVxQYk0I/mqdefault.jpg,THiNK International,QvmnVxQYk0I,Personal Branding Tips - Simon T Bailey,Personal_Branding
https://i.ytimg.com/vi/H1JXGxp3Jh0/mqdefault.jpg,william arruda,H1JXGxp3Jh0,Personal Branding - Creating Your First Video,Personal_Branding
https://i.ytimg.com/vi/RzKajy6WaBs/mqdefault.jpg,Glenn Llopis,RzKajy6WaBs,Personal Branding for Leaders,Personal_Branding
https://i.ytimg.com/vi/aD_oj1cCmTk/mqdefault.jpg,william arruda,aD_oj1cCmTk,Personal Branding: Differentiation,Personal_Branding
https://i.ytimg.com/vi/8zhaUAy3eDQ/mqdefault.jpg,Marco Montemagno,8zhaUAy3eDQ,Personal Branding: istruzioni per l'uso,Personal_Branding
https://i.ytimg.com/vi/GBNRzAjavmM/mqdefault.jpg,Videojug,GBNRzAjavmM,How To Understand Office Politics,Office_Politics
https://i.ytimg.com/vi/_JXSMFo1GLs/mqdefault.jpg,AdviceFromJustin,_JXSMFo1GLs,How to Deal with Office Politics - AdviceFromJustin,Office_Politics
https://i.ytimg.com/vi/l8iMvD47VNg/mqdefault.jpg,Satira Ca,l8iMvD47VNg,Office Politics,Office_Politics
https://i.ytimg.com/vi/DHm7-Z4spHw/mqdefault.jpg,The Onion,DHm7-Z4spHw,Study Finds Youths Don't Follow Office Politics,Office_Politics
https://i.ytimg.com/vi/A6pqJwz-k_Q/mqdefault.jpg,Howcast,A6pqJwz-k_Q,How to Play Office Politics,Office_Politics
https://i.ytimg.com/vi/oYs634sarAA/mqdefault.jpg,Mike Lehr,oYs634sarAA,What Are Office Politics Really?,Office_Politics
https://i.ytimg.com/vi/9mZG3YColxw/mqdefault.jpg,Learn English with Let's Talk - Free English Lessons,9mZG3YColxw,Skillopedia -  04 ways to deal with office politics - Sneak Peek,Office_Politics
https://i.ytimg.com/vi/KcTnzC4DxB8/mqdefault.jpg,Sanjay Ishwarlal Upadhyay,KcTnzC4DxB8,11 Office Politics Lessons from Chanakya,Office_Politics
https://i.ytimg.com/vi/4jGuHrlIP7Y/mqdefault.jpg,Athena Life Coaching,4jGuHrlIP7Y,How to deal with Office Politics/Bullying (Episode 8),Office_Politics
https://i.ytimg.com/vi/NAj5MWMMTq4/mqdefault.jpg,Mike Lehr,NAj5MWMMTq4,5 Tips On How To Deal With Office Politics,Office_Politics
https://i.ytimg.com/vi/iw0iUTiLFoU/mqdefault.jpg,pennyforaname,iw0iUTiLFoU,Class Action : Day 6 - Office Politics,Office_Politics
https://i.ytimg.com/vi/UjUMmo2L-Rw/mqdefault.jpg,WPTV News | West Palm Beach Florida,UjUMmo2L-Rw,Navigating office politics,Office_Politics
https://i.ytimg.com/vi/0l3roAJ1cHs/mqdefault.jpg,HEC Paris,0l3roAJ1cHs,Kevyn Yong: How to Deal with Office Politics,Office_Politics
https://i.ytimg.com/vi/QBQ_MY2gxlg/mqdefault.jpg,JUST IN 10 MOJO,QBQ_MY2gxlg,Chanakya Neeti: Caught in office politics? Take help from Chanakya!,Office_Politics
https://i.ytimg.com/vi/c6V_zUGVlTk/mqdefault.jpg,The New York Times,c6V_zUGVlTk,Key and Peele: Can You Be Too Nice at the Office? | The New York Times,Office_Politics
https://i.ytimg.com/vi/QOSgpq9EGSw/mqdefault.jpg,Big Think,QOSgpq9EGSw,Daniel Goleman Suggests Ways to Boost Emotional Intelligence,Emotional_Intelligence
https://i.ytimg.com/vi/Gcuz71or44w/mqdefault.jpg,MindToolsVideos,Gcuz71or44w,Emotional Intelligence at Work Training: How to Develop Your EI and People Skills,Emotional_Intelligence
https://i.ytimg.com/vi/weuLejJdUu0/mqdefault.jpg,Brendon Gouveia,weuLejJdUu0,Emotional Intelligence,Emotional_Intelligence
https://i.ytimg.com/vi/P5j6UGxVB-M/mqdefault.jpg,O'Reardon Consulting,P5j6UGxVB-M,How to Develop Emotional Intelligence,Emotional_Intelligence
https://i.ytimg.com/vi/dmz9Yb9dWck/mqdefault.jpg,DNews,dmz9Yb9dWck,Are You Emotionally Intelligent?,Emotional_Intelligence
https://i.ytimg.com/vi/MepJp7KpaH4/mqdefault.jpg,Robert Tearle,MepJp7KpaH4,Emotional Intelligence,Emotional_Intelligence
https://i.ytimg.com/vi/OoLVo3snNA0/mqdefault.jpg,Carolyn Talks,OoLVo3snNA0,Leading with Emotional Intelligence in the Workplace,Emotional_Intelligence
https://i.ytimg.com/vi/jk6Jb90vHMo/mqdefault.jpg,"JD Williams Personal Development, LLC",jk6Jb90vHMo,"How To Improve Your Emotional Intelligence, by JD Williams",Emotional_Intelligence
https://i.ytimg.com/vi/dkKKUQf2oCc/mqdefault.jpg,sparklingmindz,dkKKUQf2oCc,Case Study: Developing Emotional Intelligence,Emotional_Intelligence
https://i.ytimg.com/vi/LfXsjrzu3i8/mqdefault.jpg,Christa Tinari,LfXsjrzu3i8,Teaching Emotional Intelligence Skills to Children,Emotional_Intelligence
https://i.ytimg.com/vi/3-jzWFQLopk/mqdefault.jpg,KnowledgeAccess,3-jzWFQLopk,What is emotional intelligence?,Emotional_Intelligence
https://i.ytimg.com/vi/kdhjztWMnVw/mqdefault.jpg,Alex Kneier,kdhjztWMnVw,Inside Out - Emotional Intelligence,Emotional_Intelligence
https://i.ytimg.com/vi/PlWY51JbPiU/mqdefault.jpg,Kids In The House,PlWY51JbPiU,Parenting Tips - How to Teach Emotional Intelligence,Emotional_Intelligence
https://i.ytimg.com/vi/GaS75At3SZQ/mqdefault.jpg,"Six Seconds, The Emotional Intelligence Network",GaS75At3SZQ,How to Practice Emotional Intelligence,Emotional_Intelligence
https://i.ytimg.com/vi/0BhQQ0lUaok/mqdefault.jpg,BreakthruInMarketing,0BhQQ0lUaok,Emotional Intelligence in Leadership,Emotional_Intelligence
https://i.ytimg.com/vi/j6tKf1IR5j8/mqdefault.jpg,Gary Vaynerchuk,j6tKf1IR5j8,Self-Awareness: Know Yourself:  Gary Vaynerchuk,Self_Awareness
https://i.ytimg.com/vi/OXSdEZX68_0/mqdefault.jpg,Entrepreneurship Answered,OXSdEZX68_0,The One Hack to Increase Self Awareness,Self_Awareness
https://i.ytimg.com/vi/HIhEMk7CZ-A/mqdefault.jpg,TalentSprout,HIhEMk7CZ-A,Self Awareness,Self_Awareness
https://i.ytimg.com/vi/kfcZ3k93WtA/mqdefault.jpg,Gary Vaynerchuk,kfcZ3k93WtA,Self-Awareness Part 2: The Key to Success,Self_Awareness
https://i.ytimg.com/vi/uzANarERgkQ/mqdefault.jpg,Michio Kaku Videos,uzANarERgkQ,"Michio Kaku (2014) ""What Is Self-Awareness?""",Self_Awareness
https://i.ytimg.com/vi/Fo586VT4pK8/mqdefault.jpg,Best of Louis C.K.,Fo586VT4pK8,Louis C.K. - Self-awareness.,Self_Awareness
https://i.ytimg.com/vi/0-_fP-vpNdc/mqdefault.jpg,Beth Henderson,0-_fP-vpNdc,Advice to yourself - Self Awareness,Self_Awareness
https://i.ytimg.com/vi/Vnc6gTq9FTA/mqdefault.jpg,Howcast,Vnc6gTq9FTA,How to Increase Your Self-Awareness | Better You,Self_Awareness
https://i.ytimg.com/vi/VYutXOGaZTY/mqdefault.jpg,StartSmart StaySafe,VYutXOGaZTY,Self Awareness,Self_Awareness
https://i.ytimg.com/vi/yyHmlcp2YCQ/mqdefault.jpg,TheWarriorSage,yyHmlcp2YCQ,Self-Awareness 101 Episode 1: The Importance Of Becoming Self-Aware,Self_Awareness
https://i.ytimg.com/vi/GDadC-XO84s/mqdefault.jpg,Daily Dose,GDadC-XO84s,Self-Awareness - Motivational Video feat. Gary Vaynerchuk,Self_Awareness
https://i.ytimg.com/vi/y0LJ5JygwTM/mqdefault.jpg,Bayyinah Institute,y0LJ5JygwTM,The Path to Self Awareness - Amazed by the Quran w/ Nouman Ali Khan,Self_Awareness
https://i.ytimg.com/vi/CexWG3VYBjk/mqdefault.jpg,Christina Hibbert,CexWG3VYBjk,Feeling Self Worth; Step 1--Self Awareness; 3-Minute Therapy,Self_Awareness
https://i.ytimg.com/vi/DIXSwqYvZd0/mqdefault.jpg,Jess Soh,DIXSwqYvZd0,self-awareness,Self_Awareness
https://i.ytimg.com/vi/QFX6UDtYW0M/mqdefault.jpg,Peter Fuda,QFX6UDtYW0M,Movie: A leader's process of self-awareness and reflection,Self_Awareness
https://i.ytimg.com/vi/xNY0AAUtH3g/mqdefault.jpg,Sentis,xNY0AAUtH3g,Emotions and the Brain,Emotion_Management
https://i.ytimg.com/vi/qU8qtcQpQmA/mqdefault.jpg,Committee for Children,qU8qtcQpQmA,Emotion Management,Emotion_Management
https://i.ytimg.com/vi/AMtooRvyRUk/mqdefault.jpg,Second Step,AMtooRvyRUk,Emotion Management - Second Step Middle School Program,Emotion_Management
https://i.ytimg.com/vi/pFkRbUKy19g/mqdefault.jpg,AishVideo,pFkRbUKy19g,Controlling Emotions: A Lesson from Angry Birds,Emotion_Management
https://i.ytimg.com/vi/OoLVo3snNA0/mqdefault.jpg,Carolyn Talks,OoLVo3snNA0,Leading with Emotional Intelligence in the Workplace,Emotion_Management
https://i.ytimg.com/vi/iGET9fNNlkw/mqdefault.jpg,Math & Learning Videos 4 Kids,iGET9fNNlkw,Controlling Emotions for Kids,Emotion_Management
https://i.ytimg.com/vi/Rp28T-ZjViM/mqdefault.jpg,Roger Reece,Rp28T-ZjViM,Emotional Intelligence & Self Management,Emotion_Management
https://i.ytimg.com/vi/UC2Dow4V4cU/mqdefault.jpg,Incredible Rachi,UC2Dow4V4cU,Shocking funny video-control your emotion 2016,Emotion_Management
https://i.ytimg.com/vi/4pHvNMHuLBY/mqdefault.jpg,Conscious Discipline,4pHvNMHuLBY,Dr. Becky Bailey hilariously performs how to manage your emotions!,Emotion_Management
https://i.ytimg.com/vi/dyflxTtYMmc/mqdefault.jpg,StressFreeKids,dyflxTtYMmc,"Kids Learn to Control Anger, Manage Emotions| Stress Free Kids",Emotion_Management
https://i.ytimg.com/vi/PXve20RM3nk/mqdefault.jpg,SalesLeadershipInc,PXve20RM3nk,"2 Ways Emotion Management Improves Sales Results | SalesLeadership, Inc.",Emotion_Management
https://i.ytimg.com/vi/ZEakvlX9BLk/mqdefault.jpg,PowerofTwoMarriage,ZEakvlX9BLk,Emotion Regulation - Anger Management in Marriage,Emotion_Management
https://i.ytimg.com/vi/m1akaO3_kQE/mqdefault.jpg,The LightHouse Arabia,m1akaO3_kQE,How To Teach Children Emotion Management | Dr. Saliha Afridi | #DiscoverYourLight,Emotion_Management
https://i.ytimg.com/vi/8J9_ZCzUewk/mqdefault.jpg,aekrider,8J9_ZCzUewk,Emotion management,Emotion_Management
https://i.ytimg.com/vi/weuLejJdUu0/mqdefault.jpg,Brendon Gouveia,weuLejJdUu0,Emotional Intelligence,Emotion_Management
https://i.ytimg.com/vi/hnpQrMqDoqE/mqdefault.jpg,BBC,hnpQrMqDoqE,Managing Stress - Brainsmart - BBC,Stress_Management
https://i.ytimg.com/vi/_46OXwbUMK0/mqdefault.jpg,praveen verma,_46OXwbUMK0,Stress Management Motivational Video,Stress_Management
https://i.ytimg.com/vi/xKY6YrKamqM/mqdefault.jpg,Australian Psychological Society,xKY6YrKamqM,Tips on how to manage everyday stress,Stress_Management
https://i.ytimg.com/vi/95pBeGEnKJs/mqdefault.jpg,The Stress Management,95pBeGEnKJs,Stress Management Techniques At Work,Stress_Management
https://i.ytimg.com/vi/t8aDrpMX7OA/mqdefault.jpg,The Stress Management,t8aDrpMX7OA,Stress Management Powerpoint Presentations,Stress_Management
https://i.ytimg.com/vi/g-D_cOhsRmc/mqdefault.jpg,TeachingBizVids,g-D_cOhsRmc,Anger Management-Stress Management,Stress_Management
https://i.ytimg.com/vi/xOpZU320v5E/mqdefault.jpg,guidetostress,xOpZU320v5E,Ten Tips for Stress Management,Stress_Management
https://i.ytimg.com/vi/Kf4Llmn-DNc/mqdefault.jpg,RN Productions,Kf4Llmn-DNc,How to avoid stress | Stress Management | Motivational video,Stress_Management
https://i.ytimg.com/vi/i0antZslri4/mqdefault.jpg,HowcastCareStyle,i0antZslri4,How to Deal with Stress at Work | Stress Management,Stress_Management
https://i.ytimg.com/vi/VksTyRuAWhU/mqdefault.jpg,Him-eesh Madaan,VksTyRuAWhU,Motivational Tips on Anger and Stress Management in Hindi,Stress_Management
https://i.ytimg.com/vi/JwKWVkqdbpQ/mqdefault.jpg,IMHsingapore,JwKWVkqdbpQ,My Job is Killing Me - Managing Your Stress,Stress_Management
https://i.ytimg.com/vi/ybnzd4zu8xs/mqdefault.jpg,Karyn Buxman,ybnzd4zu8xs,Motivational Speaker Karyn Buxman: FUNNY stress management techniques,Stress_Management
